base,TID,NAME,WIDTH,HEIGHT,OX,OY,SX,SY,EX,EY
tileinfo,1628,FLOOR_TOMB,32,32,0,0,960,224,992,256
tileinfo,1629,FLOOR_TOMB_1,32,32,0,0,992,224,1024,256
tileinfo,1630,FLOOR_TOMB_2,32,32,0,0,0,256,32,288
tileinfo,1631,FLOOR_TOMB_3,32,32,0,0,32,256,64,288
tileinfo,1632,FLOOR_VAULT,32,32,0,0,64,256,96,288
tileinfo,1633,FLOOR_VAULT_1,32,32,0,0,96,256,128,288
tileinfo,1634,FLOOR_VAULT_2,32,32,0,0,128,256,160,288
tileinfo,1635,FLOOR_VAULT_3,32,32,0,0,160,256,192,288
tileinfo,1636,FLOOR_DEPTHSTONE,32,32,0,0,192,256,224,288
tileinfo,1637,FLOOR_DEPTHSTONE_1,32,32,0,0,224,256,256,288
tileinfo,1638,FLOOR_DEPTHSTONE_2,32,32,0,0,256,256,288,288
tileinfo,1639,FLOOR_DEPTHSTONE_3,32,32,0,0,288,256,320,288
tileinfo,1640,FLOOR_DEPTHSTONE_4,32,32,0,0,320,256,352,288
tileinfo,1641,FLOOR_VINES,32,32,0,0,352,256,384,288
tileinfo,1642,FLOOR_VINES_1,32,32,0,0,384,256,416,288
tileinfo,1643,FLOOR_VINES_2,32,32,0,0,416,256,448,288
tileinfo,1644,FLOOR_VINES_3,32,32,0,0,448,256,480,288
tileinfo,1645,FLOOR_VINES_4,32,32,0,0,480,256,512,288
tileinfo,1646,FLOOR_VINES_5,32,32,0,0,512,256,544,288
tileinfo,1647,FLOOR_VINES_6,32,32,0,0,544,256,576,288
tileinfo,1648,BORG_FLOOR,32,32,0,0,576,256,608,288
tileinfo,1649,BORG_FLOOR_1,32,32,0,0,608,256,640,288
tileinfo,1650,BORG_FLOOR_2,32,32,0,0,640,256,672,288
tileinfo,1651,BORG_FLOOR_3,32,32,0,0,672,256,704,288
tileinfo,1652,FLOOR_ROUGH,32,32,0,0,704,256,736,288
tileinfo,1653,FLOOR_ROUGH_1,32,32,0,0,736,256,768,288
tileinfo,1654,FLOOR_ROUGH_2,32,32,0,0,768,256,800,288
tileinfo,1655,FLOOR_ROUGH_3,32,32,0,0,800,256,832,288
tileinfo,1656,FLOOR_ROUGH_BLUE,32,32,0,0,832,256,864,288
tileinfo,1657,FLOOR_ROUGH_BLUE_1,32,32,0,0,864,256,896,288
tileinfo,1658,FLOOR_ROUGH_BLUE_2,32,32,0,0,896,256,928,288
tileinfo,1659,FLOOR_ROUGH_BLUE_3,32,32,0,0,928,256,960,288
tileinfo,1660,FLOOR_ROUGH_GREEN,32,32,0,0,960,256,992,288
tileinfo,1661,FLOOR_ROUGH_GREEN_1,32,32,0,0,992,256,1024,288
tileinfo,1662,FLOOR_ROUGH_GREEN_2,32,32,0,0,0,288,32,320
tileinfo,1663,FLOOR_ROUGH_GREEN_3,32,32,0,0,32,288,64,320
tileinfo,1664,FLOOR_ROUGH_CYAN,32,32,0,0,64,288,96,320
tileinfo,1665,FLOOR_ROUGH_CYAN_1,32,32,0,0,96,288,128,320
tileinfo,1666,FLOOR_ROUGH_CYAN_2,32,32,0,0,128,288,160,320
tileinfo,1667,FLOOR_ROUGH_CYAN_3,32,32,0,0,160,288,192,320
tileinfo,1668,FLOOR_ROUGH_MAGENTA,32,32,0,0,192,288,224,320
tileinfo,1669,FLOOR_ROUGH_MAGENTA_1,32,32,0,0,224,288,256,320
tileinfo,1670,FLOOR_ROUGH_MAGENTA_2,32,32,0,0,256,288,288,320
tileinfo,1671,FLOOR_ROUGH_MAGENTA_3,32,32,0,0,288,288,320,320
tileinfo,1672,FLOOR_ROUGH_BROWN,32,32,0,0,320,288,352,320
tileinfo,1673,FLOOR_ROUGH_BROWN_1,32,32,0,0,352,288,384,320
tileinfo,1674,FLOOR_ROUGH_BROWN_2,32,32,0,0,384,288,416,320
tileinfo,1675,FLOOR_ROUGH_BROWN_3,32,32,0,0,416,288,448,320
tileinfo,1676,FLOOR_ROUGH_LIGHTGRAY,32,32,0,0,448,288,480,320
tileinfo,1677,FLOOR_ROUGH_LIGHTGRAY_1,32,32,0,0,480,288,512,320
tileinfo,1678,FLOOR_ROUGH_LIGHTGRAY_2,32,32,0,0,512,288,544,320
tileinfo,1679,FLOOR_ROUGH_LIGHTGRAY_3,32,32,0,0,544,288,576,320
tileinfo,1680,FLOOR_ROUGH_DARKGRAY,32,32,0,0,576,288,608,320
tileinfo,1681,FLOOR_ROUGH_DARKGRAY_1,32,32,0,0,608,288,640,320
tileinfo,1682,FLOOR_ROUGH_DARKGRAY_2,32,32,0,0,640,288,672,320
tileinfo,1683,FLOOR_ROUGH_DARKGRAY_3,32,32,0,0,672,288,704,320
tileinfo,1684,FLOOR_ROUGH_LIGHTBLUE,32,32,0,0,704,288,736,320
tileinfo,1685,FLOOR_ROUGH_LIGHTBLUE_1,32,32,0,0,736,288,768,320
tileinfo,1686,FLOOR_ROUGH_LIGHTBLUE_2,32,32,0,0,768,288,800,320
tileinfo,1687,FLOOR_ROUGH_LIGHTBLUE_3,32,32,0,0,800,288,832,320
tileinfo,1688,FLOOR_ROUGH_LIGHTGREEN,32,32,0,0,832,288,864,320
tileinfo,1689,FLOOR_ROUGH_LIGHTGREEN_1,32,32,0,0,864,288,896,320
tileinfo,1690,FLOOR_ROUGH_LIGHTGREEN_2,32,32,0,0,896,288,928,320
tileinfo,1691,FLOOR_ROUGH_LIGHTGREEN_3,32,32,0,0,928,288,960,320
tileinfo,1692,FLOOR_ROUGH_LIGHTCYAN,32,32,0,0,960,288,992,320
tileinfo,1693,FLOOR_ROUGH_LIGHTCYAN_1,32,32,0,0,992,288,1024,320
tileinfo,1694,FLOOR_ROUGH_LIGHTCYAN_2,32,32,0,0,0,320,32,352
tileinfo,1695,FLOOR_ROUGH_LIGHTCYAN_3,32,32,0,0,32,320,64,352
tileinfo,1696,FLOOR_ROUGH_LIGHTRED,32,32,0,0,64,320,96,352
tileinfo,1697,FLOOR_ROUGH_LIGHTRED_1,32,32,0,0,96,320,128,352
tileinfo,1698,FLOOR_ROUGH_LIGHTRED_2,32,32,0,0,128,320,160,352
tileinfo,1699,FLOOR_ROUGH_LIGHTRED_3,32,32,0,0,160,320,192,352
tileinfo,1700,FLOOR_ROUGH_LIGHTMAGENTA,32,32,0,0,192,320,224,352
tileinfo,1701,FLOOR_ROUGH_LIGHTMAGENTA_1,32,32,0,0,224,320,256,352
tileinfo,1702,FLOOR_ROUGH_LIGHTMAGENTA_2,32,32,0,0,256,320,288,352
tileinfo,1703,FLOOR_ROUGH_LIGHTMAGENTA_3,32,32,0,0,288,320,320,352
tileinfo,1704,FLOOR_ROUGH_YELLOW,32,32,0,0,320,320,352,352
tileinfo,1705,FLOOR_ROUGH_YELLOW_1,32,32,0,0,352,320,384,352
tileinfo,1706,FLOOR_ROUGH_YELLOW_2,32,32,0,0,384,320,416,352
tileinfo,1707,FLOOR_ROUGH_YELLOW_3,32,32,0,0,416,320,448,352
tileinfo,1708,FLOOR_ROUGH_WHITE,32,32,0,0,448,320,480,352
tileinfo,1709,FLOOR_ROUGH_WHITE_1,32,32,0,0,480,320,512,352
tileinfo,1710,FLOOR_ROUGH_WHITE_2,32,32,0,0,512,320,544,352
tileinfo,1711,FLOOR_ROUGH_WHITE_3,32,32,0,0,544,320,576,352
tileinfo,1712,FLOOR_SAND,32,32,0,0,576,320,608,352
tileinfo,1713,FLOOR_SAND_1,32,32,0,0,608,320,640,352
tileinfo,1714,FLOOR_SAND_2,32,32,0,0,640,320,672,352
tileinfo,1715,FLOOR_SAND_3,32,32,0,0,672,320,704,352
tileinfo,1716,FLOOR_SAND_4,32,32,0,0,704,320,736,352
tileinfo,1717,FLOOR_SAND_5,32,32,0,0,736,320,768,352
tileinfo,1718,FLOOR_SAND_6,32,32,0,0,768,320,800,352
tileinfo,1719,FLOOR_SAND_7,32,32,0,0,800,320,832,352
tileinfo,1720,FLOOR_COBBLE_BLOOD,32,32,0,0,832,320,864,352
tileinfo,1721,FLOOR_COBBLE_BLOOD_1,32,32,0,0,864,320,896,352
tileinfo,1722,FLOOR_COBBLE_BLOOD_2,32,32,0,0,896,320,928,352
tileinfo,1723,FLOOR_COBBLE_BLOOD_3,32,32,0,0,928,320,960,352
tileinfo,1724,FLOOR_COBBLE_BLOOD_4,32,32,0,0,960,320,992,352
tileinfo,1725,FLOOR_COBBLE_BLOOD_5,32,32,0,0,992,320,1024,352
tileinfo,1726,FLOOR_COBBLE_BLOOD_6,32,32,0,0,0,352,32,384
tileinfo,1727,FLOOR_COBBLE_BLOOD_7,32,32,0,0,32,352,64,384
tileinfo,1728,FLOOR_COBBLE_BLOOD_8,32,32,0,0,64,352,96,384
tileinfo,1729,FLOOR_COBBLE_BLOOD_9,32,32,0,0,96,352,128,384
tileinfo,1730,FLOOR_COBBLE_BLOOD_10,32,32,0,0,128,352,160,384
tileinfo,1731,FLOOR_COBBLE_BLOOD_11,32,32,0,0,160,352,192,384
tileinfo,1732,FLOOR_MARBLE,32,32,0,0,192,352,224,384
tileinfo,1733,FLOOR_MARBLE_1,32,32,0,0,224,352,256,384
tileinfo,1734,FLOOR_MARBLE_2,32,32,0,0,256,352,288,384
tileinfo,1735,FLOOR_MARBLE_3,32,32,0,0,288,352,320,384
tileinfo,1736,FLOOR_MARBLE_4,32,32,0,0,320,352,352,384
tileinfo,1737,FLOOR_MARBLE_5,32,32,0,0,352,352,384,384
tileinfo,1738,FLOOR_SANDSTONE,32,32,0,0,384,352,416,384
tileinfo,1739,FLOOR_SANDSTONE_1,32,32,0,0,416,352,448,384
tileinfo,1740,FLOOR_SANDSTONE_2,32,32,0,0,448,352,480,384
tileinfo,1741,FLOOR_SANDSTONE_3,32,32,0,0,480,352,512,384
tileinfo,1742,FLOOR_SANDSTONE_4,32,32,0,0,512,352,544,384
tileinfo,1743,FLOOR_SANDSTONE_5,32,32,0,0,544,352,576,384
tileinfo,1744,FLOOR_SANDSTONE_6,32,32,0,0,576,352,608,384
tileinfo,1745,FLOOR_SANDSTONE_7,32,32,0,0,608,352,640,384
tileinfo,1746,FLOOR_SANDSTONE_8,32,32,0,0,640,352,672,384
tileinfo,1747,FLOOR_SANDSTONE_9,32,32,0,0,672,352,704,384
tileinfo,1748,FLOOR_VOLCANIC,32,32,0,0,704,352,736,384
tileinfo,1749,FLOOR_VOLCANIC_1,32,32,0,0,736,352,768,384
tileinfo,1750,FLOOR_VOLCANIC_2,32,32,0,0,768,352,800,384
tileinfo,1751,FLOOR_VOLCANIC_3,32,32,0,0,800,352,832,384
tileinfo,1752,FLOOR_VOLCANIC_4,32,32,0,0,832,352,864,384
tileinfo,1753,FLOOR_VOLCANIC_5,32,32,0,0,864,352,896,384
tileinfo,1754,FLOOR_VOLCANIC_6,32,32,0,0,896,352,928,384
tileinfo,1755,FLOOR_CRYSTAL_SQUARES,32,32,0,0,928,352,960,384
tileinfo,1756,FLOOR_CRYSTAL_SQUARES_1,32,32,0,0,960,352,992,384
tileinfo,1757,FLOOR_CRYSTAL_SQUARES_2,32,32,0,0,992,352,1024,384
tileinfo,1758,FLOOR_CRYSTAL_SQUARES_3,32,32,0,0,0,384,32,416
tileinfo,1759,FLOOR_CRYSTAL_SQUARES_4,32,32,0,0,32,384,64,416
tileinfo,1760,FLOOR_CRYSTAL_SQUARES_5,32,32,0,0,64,384,96,416
tileinfo,1761,FLOOR_GRASS,32,32,0,0,96,384,128,416
tileinfo,1762,FLOOR_GRASS_1,32,32,0,0,128,384,160,416
tileinfo,1763,FLOOR_GRASS_2,32,32,0,0,160,384,192,416
tileinfo,1764,FLOOR_GRASS_3,32,32,0,0,192,384,224,416
tileinfo,1765,FLOOR_GRASS_4,32,32,0,0,224,384,256,416
tileinfo,1766,FLOOR_GRASS_5,32,32,0,0,256,384,288,416
tileinfo,1767,FLOOR_GRASS_6,32,32,0,0,288,384,320,416
tileinfo,1768,FLOOR_GRASS_7,32,32,0,0,320,384,352,416
tileinfo,1769,FLOOR_GRASS_8,32,32,0,0,352,384,384,416
tileinfo,1770,FLOOR_GRASS_9,32,32,0,0,384,384,416,416
tileinfo,1771,FLOOR_GRASS_10,32,32,0,0,416,384,448,416
tileinfo,1772,FLOOR_GRASS_11,32,32,0,0,448,384,480,416
tileinfo,1773,HALO_GRASS,32,32,0,0,480,384,512,416
tileinfo,1774,HALO_GRASS_1,32,32,0,0,512,384,544,416
tileinfo,1775,HALO_GRASS_2,32,32,0,0,544,384,576,416
tileinfo,1776,HALO_GRASS_3,32,32,0,0,576,384,608,416
tileinfo,1777,HALO_GRASS_4,32,32,0,0,608,384,640,416
tileinfo,1778,HALO_GRASS_5,32,32,0,0,640,384,672,416
tileinfo,1779,HALO_GRASS_6,32,32,0,0,672,384,704,416
tileinfo,1780,HALO_GRASS_7,32,32,0,0,704,384,736,416
tileinfo,1781,HALO_GRASS_8,32,32,0,0,736,384,768,416
tileinfo,1782,FLOOR_GRASS_DIRT_MIX,32,32,0,0,768,384,800,416
tileinfo,1783,FLOOR_GRASS_DIRT_MIX_1,32,32,0,0,800,384,832,416
tileinfo,1784,FLOOR_GRASS_DIRT_MIX_2,32,32,0,0,832,384,864,416
tileinfo,1785,FLOOR_NERVES,32,32,0,0,864,384,896,416
tileinfo,1786,FLOOR_NERVES_1,32,32,0,0,896,384,928,416
tileinfo,1787,FLOOR_NERVES_2,32,32,0,0,928,384,960,416
tileinfo,1788,FLOOR_NERVES_3,32,32,0,0,960,384,992,416
tileinfo,1789,FLOOR_NERVES_4,32,32,0,0,992,384,1024,416
tileinfo,1790,FLOOR_NERVES_5,32,32,0,0,0,416,32,448
tileinfo,1791,FLOOR_NERVES_6,32,32,0,0,32,416,64,448
tileinfo,1792,FLOOR_NERVES_BLUE,32,32,0,0,64,416,96,448
tileinfo,1793,FLOOR_NERVES_BLUE_1,32,32,0,0,96,416,128,448
tileinfo,1794,FLOOR_NERVES_BLUE_2,32,32,0,0,128,416,160,448
tileinfo,1795,FLOOR_NERVES_BLUE_3,32,32,0,0,160,416,192,448
tileinfo,1796,FLOOR_NERVES_BLUE_4,32,32,0,0,192,416,224,448
tileinfo,1797,FLOOR_NERVES_BLUE_5,32,32,0,0,224,416,256,448
tileinfo,1798,FLOOR_NERVES_BLUE_6,32,32,0,0,256,416,288,448
tileinfo,1799,FLOOR_NERVES_GREEN,32,32,0,0,288,416,320,448
tileinfo,1800,FLOOR_NERVES_GREEN_1,32,32,0,0,320,416,352,448
tileinfo,1801,FLOOR_NERVES_GREEN_2,32,32,0,0,352,416,384,448
tileinfo,1802,FLOOR_NERVES_GREEN_3,32,32,0,0,384,416,416,448
tileinfo,1803,FLOOR_NERVES_GREEN_4,32,32,0,0,416,416,448,448
tileinfo,1804,FLOOR_NERVES_GREEN_5,32,32,0,0,448,416,480,448
tileinfo,1805,FLOOR_NERVES_GREEN_6,32,32,0,0,480,416,512,448
tileinfo,1806,FLOOR_NERVES_CYAN,32,32,0,0,512,416,544,448
tileinfo,1807,FLOOR_NERVES_CYAN_1,32,32,0,0,544,416,576,448
tileinfo,1808,FLOOR_NERVES_CYAN_2,32,32,0,0,576,416,608,448
tileinfo,1809,FLOOR_NERVES_CYAN_3,32,32,0,0,608,416,640,448
tileinfo,1810,FLOOR_NERVES_CYAN_4,32,32,0,0,640,416,672,448
tileinfo,1811,FLOOR_NERVES_CYAN_5,32,32,0,0,672,416,704,448
tileinfo,1812,FLOOR_NERVES_CYAN_6,32,32,0,0,704,416,736,448
tileinfo,1813,FLOOR_NERVES_MAGENTA,32,32,0,0,736,416,768,448
tileinfo,1814,FLOOR_NERVES_MAGENTA_1,32,32,0,0,768,416,800,448
tileinfo,1815,FLOOR_NERVES_MAGENTA_2,32,32,0,0,800,416,832,448
tileinfo,1816,FLOOR_NERVES_MAGENTA_3,32,32,0,0,832,416,864,448
tileinfo,1817,FLOOR_NERVES_MAGENTA_4,32,32,0,0,864,416,896,448
tileinfo,1818,FLOOR_NERVES_MAGENTA_5,32,32,0,0,896,416,928,448
tileinfo,1819,FLOOR_NERVES_MAGENTA_6,32,32,0,0,928,416,960,448
tileinfo,1820,FLOOR_NERVES_BROWN,32,32,0,0,960,416,992,448
tileinfo,1821,FLOOR_NERVES_BROWN_1,32,32,0,0,992,416,1024,448
tileinfo,1822,FLOOR_NERVES_BROWN_2,32,32,0,0,0,448,32,480
tileinfo,1823,FLOOR_NERVES_BROWN_3,32,32,0,0,32,448,64,480
tileinfo,1824,FLOOR_NERVES_BROWN_4,32,32,0,0,64,448,96,480
tileinfo,1825,FLOOR_NERVES_BROWN_5,32,32,0,0,96,448,128,480
tileinfo,1826,FLOOR_NERVES_BROWN_6,32,32,0,0,128,448,160,480
tileinfo,1827,FLOOR_NERVES_LIGHTGRAY,32,32,0,0,160,448,192,480
tileinfo,1828,FLOOR_NERVES_LIGHTGRAY_1,32,32,0,0,192,448,224,480
tileinfo,1829,FLOOR_NERVES_LIGHTGRAY_2,32,32,0,0,224,448,256,480
tileinfo,1830,FLOOR_NERVES_LIGHTGRAY_3,32,32,0,0,256,448,288,480
tileinfo,1831,FLOOR_NERVES_LIGHTGRAY_4,32,32,0,0,288,448,320,480
tileinfo,1832,FLOOR_NERVES_LIGHTGRAY_5,32,32,0,0,320,448,352,480
tileinfo,1833,FLOOR_NERVES_LIGHTGRAY_6,32,32,0,0,352,448,384,480
tileinfo,1834,FLOOR_NERVES_DARKGRAY,32,32,0,0,384,448,416,480
tileinfo,1835,FLOOR_NERVES_DARKGRAY_1,32,32,0,0,416,448,448,480
tileinfo,1836,FLOOR_NERVES_DARKGRAY_2,32,32,0,0,448,448,480,480
tileinfo,1837,FLOOR_NERVES_DARKGRAY_3,32,32,0,0,480,448,512,480
tileinfo,1838,FLOOR_NERVES_DARKGRAY_4,32,32,0,0,512,448,544,480
tileinfo,1839,FLOOR_NERVES_DARKGRAY_5,32,32,0,0,544,448,576,480
tileinfo,1840,FLOOR_NERVES_DARKGRAY_6,32,32,0,0,576,448,608,480
tileinfo,1841,FLOOR_NERVES_LIGHTBLUE,32,32,0,0,608,448,640,480
tileinfo,1842,FLOOR_NERVES_LIGHTBLUE_1,32,32,0,0,640,448,672,480
tileinfo,1843,FLOOR_NERVES_LIGHTBLUE_2,32,32,0,0,672,448,704,480
tileinfo,1844,FLOOR_NERVES_LIGHTBLUE_3,32,32,0,0,704,448,736,480
tileinfo,1845,FLOOR_NERVES_LIGHTBLUE_4,32,32,0,0,736,448,768,480
tileinfo,1846,FLOOR_NERVES_LIGHTBLUE_5,32,32,0,0,768,448,800,480
tileinfo,1847,FLOOR_NERVES_LIGHTBLUE_6,32,32,0,0,800,448,832,480
tileinfo,1848,FLOOR_NERVES_LIGHTGREEN,32,32,0,0,832,448,864,480
tileinfo,1849,FLOOR_NERVES_LIGHTGREEN_1,32,32,0,0,864,448,896,480
tileinfo,1850,FLOOR_NERVES_LIGHTGREEN_2,32,32,0,0,896,448,928,480
tileinfo,1851,FLOOR_NERVES_LIGHTGREEN_3,32,32,0,0,928,448,960,480
tileinfo,1852,FLOOR_NERVES_LIGHTGREEN_4,32,32,0,0,960,448,992,480
tileinfo,1853,FLOOR_NERVES_LIGHTGREEN_5,32,32,0,0,992,448,1024,480
tileinfo,1854,FLOOR_NERVES_LIGHTGREEN_6,32,32,0,0,0,480,32,512
tileinfo,1855,FLOOR_NERVES_LIGHTCYAN,32,32,0,0,32,480,64,512
tileinfo,1856,FLOOR_NERVES_LIGHTCYAN_1,32,32,0,0,64,480,96,512
tileinfo,1857,FLOOR_NERVES_LIGHTCYAN_2,32,32,0,0,96,480,128,512
tileinfo,1858,FLOOR_NERVES_LIGHTCYAN_3,32,32,0,0,128,480,160,512
tileinfo,1859,FLOOR_NERVES_LIGHTCYAN_4,32,32,0,0,160,480,192,512
tileinfo,1860,FLOOR_NERVES_LIGHTCYAN_5,32,32,0,0,192,480,224,512
tileinfo,1861,FLOOR_NERVES_LIGHTCYAN_6,32,32,0,0,224,480,256,512
tileinfo,1862,FLOOR_NERVES_LIGHTRED,32,32,0,0,256,480,288,512
tileinfo,1863,FLOOR_NERVES_LIGHTRED_1,32,32,0,0,288,480,320,512
tileinfo,1864,FLOOR_NERVES_LIGHTRED_2,32,32,0,0,320,480,352,512
tileinfo,1865,FLOOR_NERVES_LIGHTRED_3,32,32,0,0,352,480,384,512
tileinfo,1866,FLOOR_NERVES_LIGHTRED_4,32,32,0,0,384,480,416,512
tileinfo,1867,FLOOR_NERVES_LIGHTRED_5,32,32,0,0,416,480,448,512
tileinfo,1868,FLOOR_NERVES_LIGHTRED_6,32,32,0,0,448,480,480,512
tileinfo,1869,FLOOR_NERVES_LIGHTMAGENTA,32,32,0,0,480,480,512,512
tileinfo,1870,FLOOR_NERVES_LIGHTMAGENTA_1,32,32,0,0,512,480,544,512
tileinfo,1871,FLOOR_NERVES_LIGHTMAGENTA_2,32,32,0,0,544,480,576,512
tileinfo,1872,FLOOR_NERVES_LIGHTMAGENTA_3,32,32,0,0,576,480,608,512
tileinfo,1873,FLOOR_NERVES_LIGHTMAGENTA_4,32,32,0,0,608,480,640,512
tileinfo,1874,FLOOR_NERVES_LIGHTMAGENTA_5,32,32,0,0,640,480,672,512
tileinfo,1875,FLOOR_NERVES_LIGHTMAGENTA_6,32,32,0,0,672,480,704,512
tileinfo,1876,FLOOR_NERVES_YELLOW,32,32,0,0,704,480,736,512
tileinfo,1877,FLOOR_NERVES_YELLOW_1,32,32,0,0,736,480,768,512
tileinfo,1878,FLOOR_NERVES_YELLOW_2,32,32,0,0,768,480,800,512
tileinfo,1879,FLOOR_NERVES_YELLOW_3,32,32,0,0,800,480,832,512
tileinfo,1880,FLOOR_NERVES_YELLOW_4,32,32,0,0,832,480,864,512
tileinfo,1881,FLOOR_NERVES_YELLOW_5,32,32,0,0,864,480,896,512
tileinfo,1882,FLOOR_NERVES_YELLOW_6,32,32,0,0,896,480,928,512
tileinfo,1883,FLOOR_NERVES_WHITE,32,32,0,0,928,480,960,512
tileinfo,1884,FLOOR_NERVES_WHITE_1,32,32,0,0,960,480,992,512
tileinfo,1885,FLOOR_NERVES_WHITE_2,32,32,0,0,992,480,1024,512
tileinfo,1886,FLOOR_NERVES_WHITE_3,32,32,0,0,0,512,32,544
tileinfo,1887,FLOOR_NERVES_WHITE_4,32,32,0,0,32,512,64,544
tileinfo,1888,FLOOR_NERVES_WHITE_5,32,32,0,0,64,512,96,544
tileinfo,1889,FLOOR_NERVES_WHITE_6,32,32,0,0,96,512,128,544
tileinfo,1890,HALO_GRASS2,32,32,0,0,128,512,160,544
tileinfo,1891,HALO_GRASS2_1,32,32,0,0,160,512,192,544
tileinfo,1892,HALO_GRASS2_2,32,32,0,0,192,512,224,544
tileinfo,1893,HALO_GRASS2_3,32,32,0,0,224,512,256,544
tileinfo,1894,HALO_GRASS2_4,32,32,0,0,256,512,288,544
tileinfo,1895,HALO_GRASS2_5,32,32,0,0,288,512,320,544
tileinfo,1896,HALO_GRASS2_6,32,32,0,0,320,512,352,544
tileinfo,1897,HALO_GRASS2_7,32,32,0,0,352,512,384,544
tileinfo,1898,HALO_GRASS2_8,32,32,0,0,384,512,416,544
tileinfo,1899,HALO_VAULT,32,32,0,0,416,512,448,544
tileinfo,1900,HALO_VAULT_1,32,32,0,0,448,512,480,544
tileinfo,1901,HALO_VAULT_2,32,32,0,0,480,512,512,544
tileinfo,1902,HALO_VAULT_3,32,32,0,0,512,512,544,544
tileinfo,1903,HALO_VAULT_4,32,32,0,0,544,512,576,544
tileinfo,1904,HALO_VAULT_5,32,32,0,0,576,512,608,544
tileinfo,1905,HALO_VAULT_6,32,32,0,0,608,512,640,544
tileinfo,1906,HALO_VAULT_7,32,32,0,0,640,512,672,544
tileinfo,1907,HALO_VAULT_8,32,32,0,0,672,512,704,544
tileinfo,1908,FLOOR_DIRT,32,32,0,0,704,512,736,544
tileinfo,1909,FLOOR_DIRT_1,32,32,0,0,736,512,768,544
tileinfo,1910,FLOOR_DIRT_2,32,32,0,0,768,512,800,544
tileinfo,1911,HALO_DIRT,32,32,0,0,800,512,832,544
tileinfo,1912,HALO_DIRT_1,32,32,0,0,832,512,864,544
tileinfo,1913,HALO_DIRT_2,32,32,0,0,864,512,896,544
tileinfo,1914,HALO_DIRT_3,32,32,0,0,896,512,928,544
tileinfo,1915,HALO_DIRT_4,32,32,0,0,928,512,960,544
tileinfo,1916,HALO_DIRT_5,32,32,0,0,960,512,992,544
tileinfo,1917,HALO_DIRT_6,32,32,0,0,992,512,1024,544
tileinfo,1918,HALO_DIRT_7,32,32,0,0,0,544,32,576
tileinfo,1919,HALO_DIRT_8,32,32,0,0,32,544,64,576
tileinfo,1920,TUTORIAL_PAD,32,32,0,0,64,544,96,576
tileinfo,1921,FLOOR_LIMESTONE,32,32,0,0,96,544,128,576
tileinfo,1922,FLOOR_LIMESTONE_1,32,32,0,0,128,544,160,576
tileinfo,1923,FLOOR_LIMESTONE_2,32,32,0,0,160,544,192,576
tileinfo,1924,FLOOR_LIMESTONE_3,32,32,0,0,192,544,224,576
tileinfo,1925,FLOOR_LIMESTONE_4,32,32,0,0,224,544,256,576
tileinfo,1926,FLOOR_LIMESTONE_5,32,32,0,0,256,544,288,576
tileinfo,1927,FLOOR_LIMESTONE_6,32,32,0,0,288,544,320,576
tileinfo,1928,FLOOR_LIMESTONE_7,32,32,0,0,320,544,352,576
tileinfo,1929,FLOOR_LIMESTONE_8,32,32,0,0,352,544,384,576
tileinfo,1930,FLOOR_LIMESTONE_9,32,32,0,0,384,544,416,576
tileinfo,1931,FLOOR_W_MARBLE,32,32,0,0,416,544,448,576
tileinfo,1932,FLOOR_W_MARBLE_1,32,32,0,0,448,544,480,576
tileinfo,1933,FLOOR_W_MARBLE_2,32,32,0,0,480,544,512,576
tileinfo,1934,FLOOR_W_MARBLE_3,32,32,0,0,512,544,544,576
tileinfo,1935,FLOOR_W_MARBLE_4,32,32,0,0,544,544,576,576
tileinfo,1936,FLOOR_W_MARBLE_5,32,32,0,0,576,544,608,576
tileinfo,1937,FLOOR_W_MARBLE_6,32,32,0,0,608,544,640,576
tileinfo,1938,FLOOR_W_MARBLE_7,32,32,0,0,640,544,672,576
tileinfo,1939,FLOOR_W_MARBLE_8,32,32,0,0,672,544,704,576
tileinfo,1940,FLOOR_W_MARBLE_9,32,32,0,0,704,544,736,576
tileinfo,1941,SIGIL_CURVE_N_E,32,32,0,0,736,544,768,576
tileinfo,1942,SIGIL_CURVE_N_W,32,32,0,0,768,544,800,576
tileinfo,1943,SIGIL_CURVE_S_E,32,32,0,0,800,544,832,576
tileinfo,1944,SIGIL_CURVE_S_W,32,32,0,0,832,544,864,576
tileinfo,1945,SIGIL_STRAIGHT_E_W,32,32,0,0,864,544,896,576
tileinfo,1946,SIGIL_STRAIGHT_N_S,32,32,0,0,896,544,928,576
tileinfo,1947,SIGIL_STRAIGHT_NE_SW,32,32,0,0,928,544,960,576
tileinfo,1948,SIGIL_STRAIGHT_NW_SE,32,32,0,0,960,544,992,576
tileinfo,1949,SIGIL_CROSS,32,32,0,0,992,544,1024,576
tileinfo,1950,SIGIL_CIRCLE,32,32,0,0,0,576,32,608
tileinfo,1951,SIGIL_RHOMBUS,32,32,0,0,32,576,64,608
tileinfo,1952,SIGIL_Y,32,32,0,0,64,576,96,608
tileinfo,1953,SIGIL_Y_INVERTED,32,32,0,0,96,576,128,608
tileinfo,1954,SIGIL_Y_RIGHT,32,32,0,0,128,576,160,608
tileinfo,1955,SIGIL_Y_LEFT,32,32,0,0,160,576,192,608
tileinfo,1956,SIGIL_Y_LEFTLEANING,32,32,0,0,192,576,224,608
tileinfo,1957,SIGIL_Y_RIGHTLEANING,32,32,0,0,224,576,256,608
